id,synthetic,archetype,validation_confidence,archetype_distance,gender,age,education,employment,field,location,bank,tenure,digital_services,digital_frequency,digital_satisfaction,chatbot_interaction,perceived_usefulness,adoption_readiness,barriers,trust_privacy_barrier,governance_need,q14_1_ai_knowledge,q14_2_service_quality,q14_3_ai_credit_eval,q14_4_chatbot_preference,q14_5_privacy_concern,q14_6_job_replacement,q15_1_personalized_app,q15_2_fraud_detection_trust,q15_3_free_ai_advice,q15_4_transparency,q15_5_faster_ai_bank,q15_6_human_verification,q15_7_overall_readiness,q16_1_personalized_app,q16_2_fraud_detection_trust,q16_3_free_ai_advice,q16_4_transparency,q16_5_faster_ai_bank,q16_6_human_verification,q16_7_overall_readiness,q17_1_lack_knowledge,q17_2_data_misuse,q17_3_human_preference,q17_4_inaccurate_decisions,q17_5_extra_costs,comment
303,True,Early Adopter,0.896,0.313,Mashkull,18-25,Bachelor,Student/e,Finance / Banke / Sigurime,Zone rurale,Other,Me pak se 1 vit,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Cdo dite,3,Jo,4.333,4.0,2.667,3.0,3.75,5,5,4,3,4,4,3,4,4,5,5,5,4,3,4,4,5,5,5,5,2,3,2,2,3,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
304,True,Early Adopter,0.882,0.353,Femer,18-25,Arsim i mesem (gjimnaz/profesional),I/e dale ne pension,Bujqesi,Tirane,OTP Bank,1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Cdo dite,5,Po,4.667,4.75,2.667,2.667,3.75,4,5,5,5,2,4,4,4,5,5,5,4,5,4,4,5,5,5,4,5,1,3,3,3,4,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
305,True,Early Adopter,0.774,0.679,Femer,18-25,Master,Student/e,Bujqesi,Zone rurale,Raiffeisen Bank,1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Cdo dite,5,Jo,4.0,4.5,2.333,2.667,3.0,5,3,4,5,4,2,4,5,5,4,4,4,5,4,5,5,4,3,4,5,1,1,3,3,2,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
306,True,Early Adopter,0.545,1.366,Mashkull,18-25,Bachelor,I/e punesuar,Teknologji / IT,Tirane,BKT (Banka Kombetare Tregtare),Me pak se 1 vit,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,3,Nuk jam i/e sigurt,2.667,2.5,3.0,3.0,3.5,5,3,2,3,4,2,2,3,2,5,2,4,4,2,3,2,5,1,4,3,3,3,3,2,3,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
307,True,Traditionalist,0.812,0.565,Femer,36-45,Bachelor,I/e punesuar,Teknologji / IT,Elbasan,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon),Disa here ne muaj,2,Jo,2.333,2.25,4.833,5.0,4.75,3,3,2,1,5,5,3,2,1,5,2,4,3,3,2,1,5,2,4,3,5,5,5,5,4,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
308,True,Traditionalist,0.572,1.284,Femer,26-35,Bachelor,I/e punesuar,Bujqesi,Shkoder,BKT (Banka Kombetare Tregtare),3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon),Rralle ose kurre,3,Jo,3.0,4.5,3.167,3.0,3.5,2,4,2,4,2,3,4,3,4,4,5,3,5,4,3,4,4,5,3,5,2,4,5,3,3,"IA mund te perdoret per pyetje te thjeshta, por jo per vendime financiare te rendesishme."
309,True,Early Adopter,0.799,0.603,Mashkull,18-25,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Tregti / Sherbime,Durres,BKT (Banka Kombetare Tregtare),1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,4,Jo,4.667,4.5,2.0,2.333,3.25,3,5,5,5,2,1,5,4,4,4,5,4,4,5,3,4,4,4,5,4,1,4,2,1,2,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
310,True,Professional / Expert,0.638,1.087,Preferoj te mos pergjigjem,36-45,Bachelor,I/e vetepunesuar,Arsim,Qytet tjeter,Raiffeisen Bank,3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,4,Po,5.0,5.0,3.0,3.0,3.25,5,5,5,5,4,3,5,5,5,5,5,3,5,5,5,5,5,5,2,5,2,3,3,2,4,"Potenciali eshte i madh, por bankat duhet te forcojne qeverisjen e te dhenave dhe kontrollin rregullator."
311,True,Cautious User,0.803,0.592,Mashkull,18-25,Bachelor,I/e punesuar,Bujqesi,Zone rurale,Tirana Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Disa here ne jave,4,Po,4.333,3.0,3.833,4.0,4.0,2,5,3,3,4,3,3,5,4,4,2,4,3,3,5,4,4,2,4,3,4,5,3,3,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
312,True,Early Adopter,0.762,0.715,Mashkull,26-35,Master,I/e punesuar,Tregti / Sherbime,Tirane,BKT (Banka Kombetare Tregtare),1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Cdo dite,4,Jo,4.333,4.5,2.333,2.0,3.25,4,4,5,5,2,3,5,4,3,5,5,4,5,5,4,3,5,4,4,5,2,2,2,2,4,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
313,True,Cautious User,0.641,1.077,Femer,18-25,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Administrate publike,Elbasan,BKT (Banka Kombetare Tregtare),1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Nje here ne jave,4,Po,2.333,1.75,4.333,4.667,4.75,2,2,2,2,5,5,2,3,1,5,2,5,2,2,3,1,5,2,4,2,3,5,4,4,5,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
314,True,Early Adopter,0.6,1.199,Femer,26-35,Master,I/e punesuar,Tregti / Sherbime,Shkoder,Raiffeisen Bank,1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Cdo dite,5,Po,4.333,4.5,1.333,1.667,2.25,4,4,5,5,2,4,4,4,5,3,5,3,4,4,4,5,3,5,3,4,1,1,1,2,1,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
315,True,Cautious User,0.848,0.455,Femer,26-35,Bachelor,I/e punesuar,Arsim,Tirane,Intesa Sanpaolo Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,4,Jo,3.0,3.25,4.0,4.333,4.25,3,3,4,2,5,4,3,2,4,4,2,5,4,3,2,4,4,2,5,4,3,4,4,4,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
316,True,Cautious User,0.757,0.73,Femer,18-25,Master,I/e punesuar,Shendetesi / Mjekesi,Elbasan,Intesa Sanpaolo Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon),Nje here ne jave,3,Jo,3.0,2.25,3.833,4.333,4.25,4,3,2,3,4,4,2,4,1,5,4,3,2,2,4,1,5,4,3,2,3,5,3,4,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
317,True,Early Adopter,0.901,0.298,Mashkull,46-55,Arsim i mesem (gjimnaz/profesional),I/e papune,Administrate publike,Qytet tjeter,Raiffeisen Bank,1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,3,Jo,4.333,4.75,2.5,3.0,3.75,4,4,4,5,3,3,5,5,5,5,4,4,5,5,5,5,5,5,4,5,2,4,2,2,2,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
318,True,Traditionalist,0.877,0.369,Femer,36-45,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Ndertim / Inxhinieri,Qytet tjeter,Credins Bank,1-3 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,4,Po,3.0,2.25,4.667,4.667,4.25,2,2,4,2,5,5,2,3,2,5,3,3,2,2,4,2,5,3,3,2,5,5,5,4,4,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
319,True,Cautious User,0.686,0.941,Femer,18-25,Arsim i mesem (gjimnaz/profesional),I/e dale ne pension,Ndertim / Inxhinieri,Durres,BKT (Banka Kombetare Tregtare),1-3 vjet,Internet banking (permes kompjuterit/browserit),Nje here ne jave,3,Po,2.667,3.75,2.833,3.333,3.75,2,4,2,4,4,3,3,2,4,5,3,4,5,3,2,4,5,3,4,5,2,4,4,2,1,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
320,True,Cautious User,0.862,0.414,Mashkull,36-45,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Bujqesi,Zone rurale,Raiffeisen Bank,Me pak se 1 vit,Mobile banking (aplikacioni i bankes ne telefon),Nje here ne jave,4,Jo,3.333,3.0,4.167,5.0,4.5,2,5,3,4,5,3,3,2,3,4,4,4,2,3,2,3,3,4,4,1,2,5,4,5,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
321,True,Traditionalist,0.809,0.574,Femer,36-45,Arsim baze (9-vjecar),I/e dale ne pension,Tregti / Sherbime,Vlore,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon),Disa here ne muaj,3,Jo,2.333,2.5,4.667,5.0,4.75,1,3,2,2,5,3,4,2,1,4,2,5,3,5,2,1,4,2,5,3,4,5,5,5,4,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
322,True,Cautious User,0.748,0.756,Mashkull,18-25,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Administrate publike,Durres,Other,Me pak se 1 vit,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,4,Jo,2.333,3.75,3.833,4.0,4.5,4,2,3,3,3,4,4,2,4,5,4,4,3,4,2,4,5,4,5,3,2,5,4,4,5,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
323,True,Cautious User,0.933,0.2,Femer,18-25,Bachelor,I/e vetepunesuar,Shendetesi / Mjekesi,Qytet tjeter,OTP Bank,Me pak se 1 vit,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,3,Po,3.667,3.25,4.5,4.667,4.5,2,4,3,4,5,5,4,4,3,4,3,5,3,4,5,3,4,3,4,3,4,4,5,5,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
324,True,Traditionalist,0.813,0.561,Femer,36-45,Bachelor,I/e punesuar,Finance / Banke / Sigurime,Vlore,Tirana Bank,Me pak se 1 vit,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,3,Nuk jam i/e sigurt,3.333,1.5,4.0,4.333,4.25,3,3,3,3,4,4,2,4,2,4,1,4,1,2,4,2,5,1,4,1,3,5,5,4,3,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
325,True,Cautious User,0.802,0.593,Mashkull,18-25,Bachelor,I/e punesuar,Finance / Banke / Sigurime,Tirane,Raiffeisen Bank,1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Nje here ne jave,3,Po,2.667,3.25,3.833,4.333,4.25,3,2,3,2,4,5,3,3,3,3,4,5,3,3,3,3,3,4,5,3,4,5,2,4,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
326,True,Cautious User,0.771,0.688,Mashkull,36-45,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Bujqesi,Tirane,Credins Bank,Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Nje here ne jave,4,Jo,2.667,2.5,4.167,4.333,4.75,3,3,4,1,4,5,3,1,1,5,3,5,3,3,1,1,5,3,5,3,2,5,5,4,5,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
327,True,Early Adopter,0.636,1.093,Femer,26-35,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Tregti / Sherbime,Elbasan,OTP Bank,Mbi 5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Cdo dite,4,Jo,4.667,5.0,1.5,1.333,3.0,5,4,5,5,1,2,5,5,5,4,5,5,5,5,5,5,4,5,5,5,1,1,1,2,3,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
328,True,Early Adopter,0.808,0.575,Mashkull,36-45,Master,I/e punesuar,Shendetesi / Mjekesi,Qytet tjeter,Other,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Cdo dite,4,Jo,4.0,4.25,2.5,2.667,3.25,3,4,5,4,4,3,5,3,3,5,5,4,4,5,3,3,5,5,4,4,2,2,3,2,2,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
329,True,Cautious User,0.859,0.424,Femer,36-45,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Tregti / Sherbime,Tirane,BKT (Banka Kombetare Tregtare),1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon),Nje here ne jave,2,Po,4.0,3.75,3.5,4.0,4.25,2,4,4,5,5,3,4,4,3,5,4,5,4,4,4,3,5,5,5,4,3,4,3,3,3,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
330,True,Cautious User,0.733,0.801,Mashkull,55+,Arsim baze (9-vjecar),Student/e,Ndertim / Inxhinieri,Vlore,Raiffeisen Bank,3-5 vjet,Mobile banking (aplikacioni i bankes ne telefon),Disa here ne jave,3,Jo,3.0,4.0,3.667,3.667,3.75,2,3,2,3,5,3,4,4,4,4,4,5,4,4,4,4,4,5,5,4,3,3,4,3,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
331,True,Cautious User,0.778,0.666,Mashkull,26-35,Bachelor,I/e punesuar,Tregti / Sherbime,Durres,Other,1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,3,Po,4.333,4.25,3.667,4.333,4.0,1,4,4,5,5,4,4,5,4,4,5,4,4,4,5,4,4,5,4,4,2,4,3,4,4,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
332,True,Cautious User,0.778,0.666,Mashkull,26-35,Bachelor,Student/e,Tregti / Sherbime,Shkoder,Credins Bank,3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,2,Jo,3.333,2.25,4.167,4.333,4.25,2,4,2,2,5,5,1,4,2,4,3,5,3,2,4,2,4,4,5,3,2,4,5,4,5,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
333,True,Early Adopter,0.776,0.671,Mashkull,18-25,Bachelor,I/e vetepunesuar,Finance / Banke / Sigurime,Korce,BKT (Banka Kombetare Tregtare),Me pak se 1 vit,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Cdo dite,4,Jo,4.333,4.75,3.667,4.333,4.25,5,4,4,4,4,3,5,5,5,4,5,4,4,5,4,5,4,5,4,4,2,4,2,5,5,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
334,True,Traditionalist,0.817,0.548,Femer,55+,Arsim baze (9-vjecar),I/e punesuar,Ndertim / Inxhinieri,Zone rurale,Other,Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon),Disa here ne muaj,4,Jo,2.667,2.75,4.5,5.0,4.5,2,3,2,3,5,4,3,3,3,3,4,5,1,3,3,3,4,4,5,1,4,5,4,5,4,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
335,True,Early Adopter,0.757,0.73,Femer,26-35,Bachelor,I/e punesuar,Teknologji / IT,Tirane,Credins Bank,Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,4,Po,3.333,3.75,2.833,2.667,3.75,4,4,4,5,2,4,4,2,3,5,4,4,4,5,2,3,5,4,4,4,2,4,4,2,3,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
336,True,Professional / Expert,0.789,0.632,Mashkull,36-45,Bachelor,Student/e,Finance / Banke / Sigurime,Qytet tjeter,Raiffeisen Bank,1-3 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,5,Po,4.667,3.75,4.5,5.0,4.75,4,5,4,2,5,3,4,5,4,4,3,5,4,4,5,4,4,2,5,4,2,5,5,5,5,"Potenciali eshte i madh, por bankat duhet te forcojne qeverisjen e te dhenave dhe kontrollin rregullator."
337,True,Traditionalist,0.684,0.948,Mashkull,26-35,Master,I/e papune,Tregti / Sherbime,Durres,OTP Bank,Me pak se 1 vit,Karta debiti/krediti per pagesa online,Rralle ose kurre,4,Jo,2.0,1.0,4.667,5.0,5.0,2,2,2,1,5,4,1,2,1,5,1,5,1,1,2,1,5,1,5,1,4,5,4,5,5,"IA mund te perdoret per pyetje te thjeshta, por jo per vendime financiare te rendesishme."
338,True,Early Adopter,0.761,0.716,Femer,46-55,Arsim i mesem (gjimnaz/profesional),I/e papune,Administrate publike,Tirane,Other,3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,4,Jo,5.0,5.0,2.667,3.0,3.0,5,5,5,5,3,2,5,5,5,5,5,1,5,5,4,4,5,5,1,5,2,3,3,3,2,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
339,True,Early Adopter,0.644,1.067,Mashkull,26-35,Bachelor,I/e punesuar,Tregti / Sherbime,Zone rurale,Credins Bank,Mbi 5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,5,Po,4.667,3.25,1.833,2.0,2.75,3,5,4,4,2,1,2,5,4,4,4,3,3,2,5,4,4,4,3,3,2,1,2,3,1,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
340,True,Traditionalist,0.586,1.243,Femer,55+,Arsim baze (9-vjecar),I/e punesuar,Bujqesi,Tirane,Tirana Bank,1-3 vjet,Karta debiti/krediti per pagesa online,Rralle ose kurre,1,Jo,3.667,4.5,3.667,4.0,3.75,4,4,4,3,5,5,4,3,5,4,4,4,5,4,4,5,4,4,4,5,3,3,3,4,4,"IA mund te perdoret per pyetje te thjeshta, por jo per vendime financiare te rendesishme."
341,True,Cautious User,0.791,0.626,Mashkull,18-25,Bachelor,Student/e,Tregti / Sherbime,Tirane,Raiffeisen Bank,Me pak se 1 vit,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Disa here ne jave,4,Po,2.667,3.0,4.333,5.0,5.0,2,3,2,3,5,4,3,3,3,5,4,5,2,3,3,3,5,5,5,2,2,5,5,5,4,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
342,True,Cautious User,0.696,0.911,Femer,36-45,Bachelor,I/e punesuar,Shendetesi / Mjekesi,Shkoder,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Nje here ne jave,3,Po,5.0,2.25,4.5,5.0,4.75,3,5,5,3,5,4,1,5,3,5,2,4,3,1,5,3,5,2,5,3,3,5,4,5,5,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
343,True,Cautious User,0.782,0.655,Femer,26-35,Doktorature,I/e punesuar,Tregti / Sherbime,Elbasan,Raiffeisen Bank,1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon),Disa here ne jave,4,Jo,5.0,3.5,3.333,4.333,4.75,4,5,5,3,3,5,4,5,5,5,2,4,3,4,5,5,5,1,4,2,2,5,2,5,3,"Sherbimet me IA mund te ndihmojne, por vendimet e rendesishme duhet te verifikohen nga punonjesit e bankes."
344,True,Cautious User,0.797,0.609,Femer,36-45,Arsim i mesem (gjimnaz/profesional),I/e papune,Tregti / Sherbime,Vlore,BKT (Banka Kombetare Tregtare),Mbi 5 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Karta debiti/krediti per pagesa online,Nje here ne jave,3,Jo,2.667,3.75,4.0,4.0,4.5,4,5,1,3,4,4,3,2,3,5,4,5,5,4,2,3,5,4,4,5,5,5,4,3,3,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
345,True,Cautious User,0.773,0.682,Femer,18-25,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Administrate publike,Elbasan,Other,3-5 vjet,Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Disa here ne jave,4,Jo,5.0,3.75,4.167,4.667,4.75,3,5,5,3,5,5,4,5,4,5,4,5,3,4,5,4,5,4,5,3,3,5,3,4,5,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
346,True,Early Adopter,0.778,0.667,Mashkull,18-25,Bachelor,I/e punesuar,Teknologji / IT,Tirane,BKT (Banka Kombetare Tregtare),1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online,Cdo dite,4,Po,4.333,5.0,3.0,4.0,3.5,5,5,4,5,5,4,5,4,5,3,5,4,5,5,4,5,3,5,3,5,2,4,2,3,2,Do ta provoja nese banka e shpjegon qarte si ruhen te dhenat dhe si kontrollohen vendimet.
347,True,Cautious User,0.753,0.741,Femer,18-25,Bachelor,I/e dale ne pension,Shendetesi / Mjekesi,Qytet tjeter,Raiffeisen Bank,3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Nje here ne jave,4,Po,3.333,2.5,3.167,3.667,4.0,5,4,3,3,3,3,3,3,2,5,3,3,2,3,3,3,5,3,3,2,2,5,4,3,2,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
348,True,Traditionalist,0.812,0.565,Mashkull,55+,Arsim baze (9-vjecar),I/e punesuar,Administrate publike,Tirane,Raiffeisen Bank,Mbi 5 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,2,Po,2.333,3.0,3.333,3.333,3.75,2,2,1,3,3,4,3,4,3,4,3,4,3,3,4,3,4,3,4,4,4,4,5,3,1,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
349,True,Traditionalist,0.6,1.199,Femer,36-45,Arsim i mesem (gjimnaz/profesional),I/e punesuar,Administrate publike,Elbasan,Intesa Sanpaolo Bank,Mbi 5 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,2,Jo,4.333,2.75,3.333,3.0,3.0,2,5,3,3,3,2,3,5,4,3,2,3,2,3,5,3,3,2,3,2,3,4,5,2,3,"IA mund te perdoret per pyetje te thjeshta, por jo per vendime financiare te rendesishme."
350,True,Traditionalist,0.675,0.976,Mashkull,26-35,Arsim i mesem (gjimnaz/profesional),I/e vetepunesuar,Ndertim / Inxhinieri,Tirane,Intesa Sanpaolo Bank,3-5 vjet,Internet banking (permes kompjuterit/browserit),Disa here ne muaj,3,Po,1.0,3.25,4.0,3.667,3.75,3,1,1,2,5,4,2,1,4,4,3,5,4,2,1,3,4,3,5,4,4,3,5,3,4,"IA mund te perdoret per pyetje te thjeshta, por jo per vendime financiare te rendesishme."
351,True,Cautious User,0.84,0.479,Femer,18-25,Bachelor,I/e punesuar,Bujqesi,Korce,BKT (Banka Kombetare Tregtare),1-3 vjet,Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit),Disa here ne jave,4,Nuk jam i/e sigurt,4.0,4.25,4.333,4.333,4.5,5,4,4,4,4,5,4,4,3,5,5,4,5,4,4,3,5,5,3,5,5,5,3,4,5,"Jam i hapur ndaj IA, por privatesia dhe transparenca jane kushtet kryesore."
352,True,Traditionalist,0.703,0.891,Femer,26-35,Bachelor,I/e punesuar,Finance / Banke / Sigurime,Tirane,Other,Mbi 5 vjet,Nuk perdor asnje sherbim digjital bankar,Rralle ose kurre,3,Po,4.333,2.0,4.0,4.333,4.25,3,4,4,2,5,3,3,5,1,5,2,4,2,3,5,1,5,2,4,2,3,4,5,4,3,Per ceshtje bankare preferoj te flas me nje person dhe jo me sistem automatik.
353,True,Early Adopter,0.7,0.901,Mashkull,26-35,Master,I/e papune,Finance / Banke / Sigurime,Tirane,OTP Bank,3-5 vjet,"Mobile banking (aplikacioni i bankes ne telefon)|Internet banking (permes kompjuterit/browserit)|Karta debiti/krediti per pagesa online|E-wallet (EasyPay, M-Pay, E-Posta, etj.)",Cdo dite,4,Po,3.0,5.0,3.0,2.667,3.5,5,3,3,5,3,3,5,3,5,4,5,5,5,5,2,5,4,5,5,5,3,1,3,4,4,"IA mund te rrise shpejtesine e sherbimeve bankare, sidomos per rekomandime dhe zbulim mashtrimesh."
